C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,x
9.664500825642721e-29,5.5364178415861244e-45,7.707899042733261e-25,7.787909696282155e-37,9.449082704922684e-61,4.320778357195964e-06,9.421009799237866e-33,2.9349444252868526e-19,1.8126525476600725e-35,2.17866806238268e-68,0.698
4.002193509680526e-29,1.80399462335818e-45,3.419958468887365e-25,2.837571512452632e-37,2.5410974037041186e-61,5.961107016893133e-06,3.657360882636275e-33,5.907600379248479e-19,6.74081235723007e-36,5.391944439219688e-69,0.7
1.646786334685673e-29,5.8406628258602056e-46,1.5077389829987237e-25,1.0272904224324336e-37,6.790077230009003e-62,8.171699043688093e-06,1.4107780402474954e-33,1.1815248295173812e-18,2.4907516426808516e-36,1.3259376516434067e-69,0.702
6.732819024438229e-30,1.8789254541462305e-46,6.604683524568479e-26,3.695389140500388e-38,1.8028094374808332e-62,1.1130593543810552e-05,5.407170718999246e-34,2.3479838801492485e-18,9.144692958315966e-37,3.2398440146703165e-70,0.704
2.73512477075649e-30,6.005891489676203e-47,2.874738715898059e-26,1.3208321538042553e-38,4.756052152613853e-63,1.506415582901763e-05,2.059216396575802e-34,4.636261083824439e-18,3.336017700804524e-37,7.865898781162744e-71,0.706
1.104022335846911e-30,1.9075060758651747e-47,1.2432694440802654e-26,4.690893817998097e-39,1.2467088425584094e-63,2.0257777206116525e-05,7.792098054422026e-35,9.096224564604196e-18,1.2092276795949065e-37,1.8975612895205374e-71,0.708
4.427913132724279e-31,6.019700656257586e-48,5.342599987476693e-27,1.6553281005190308e-39,3.247170465254111e-64,2.7068195015562556e-05,2.929728296285248e-35,1.7732704532246976e-17,4.355202256115249e-38,4.548481466974116e-72,0.71
1.7645779173466072e-31,1.887575700398756e-48,2.281185350289214e-27,5.804075967118306e-40,8.403626166770873e-65,3.593745500828132e-05,1.0945126808963736e-35,3.434862031162929e-17,1.558579976935286e-38,1.0833284766836942e-72,0.712
6.987198848927692e-32,5.881043299417034e-49,9.678075489145592e-28,2.022099882428968e-40,2.16097588943213e-65,4.740846077945114e-05,4.0628871995687333e-36,6.610953953450307e-17,5.542049136065669e-39,2.5637575710155452e-73,0.714
2.7490705247617e-32,1.820643406358153e-49,4.07979135043236e-28,6.999912883710491e-41,5.521469163741243e-66,6.214195432626564e-05,1.4985431317360398e-36,1.2642689804949347e-16,1.9580878230337852e-39,6.0286042382980055e-74,0.716
1.0747047665499835e-32,5.600359739733177e-50,1.7088636687174841e-28,2.4077044842455245e-41,1.4017833177479028e-66,8.09346466445954e-05,5.491920545529241e-37,2.4023448423500765e-16,6.8740783305206664e-40,1.4085736869833765e-74,0.718
4.1745818835245025e-33,1.7116993018022714e-50,7.112092497146994e-29,8.228757112086669e-42,3.536133105260009e-67,0.00010473806779785424,1.9998607584403044e-37,4.53577735827052e-16,2.397823995561537e-40,3.2701321460287976e-75,0.72
1.611229142342102e-33,5.1982784429495493e-51,2.9410871381337585e-29,2.7943822927893116e-42,8.86334749577088e-68,0.00013467753408551899,7.235953832204241e-38,8.50919791311702e-16,8.310758120204286e-41,7.54351793024679e-76,0.722
6.179056239216638e-34,1.5685996718708424e-51,1.2084784308570366e-29,9.428832335724722e-43,2.207437316777735e-68,0.00017207044007691441,2.6014311192926905e-38,1.5861565040149501e-15,2.8620979892734767e-41,1.7290414390629635e-76,0.724
2.354547753388235e-34,4.70311087542396e-52,4.9339009975803036e-30,3.1611894289455608e-43,5.46261245654131e-69,0.00021844288225604882,9.292859912686624e-39,2.9378117476783883e-15,9.793746753136753e-42,3.937854695058651e-77,0.726
8.914836308464745e-35,1.401131287193309e-52,2.001531705169101e-30,1.0530855270829987e-43,1.3431786664864012e-69,0.0002755434186246711,3.298427668516701e-39,5.406577157920201e-15,3.3299196667858225e-42,8.911211298395024e-78,0.728
3.3538200658339335e-35,4.147562705302912e-53,8.067798313296735e-31,3.4857584002946125e-44,3.281621899992699e-70,0.0003453525775707282,1.1632821247315462e-39,9.886472499419943e-15,1.1249653820006189e-42,2.003717663547329e-78,0.73
1.2536798904744673e-35,1.2199094804136539e-53,3.2312317479972e-31,1.1464402798319699e-44,7.966446365022851e-71,0.0004300865651678954,4.076464455021616e-40,1.7963081294922302e-14,3.7762877132877984e-43,4.476710428703573e-79,0.732
4.656440692521956e-36,3.5651907257058504e-54,1.2858837185110157e-31,3.746503180399798e-45,1.921595838760676e-71,0.0005321935007295549,1.4193933960774852e-40,3.242954261255075e-14,1.2595386771198626e-43,9.938117650192165e-80,0.734
1.718470207723966e-36,1.035281481612925e-54,5.084588410427378e-32,1.2165257053766668e-45,4.605542130746765e-72,0.0006543404553936591,4.910688835661937e-41,5.817298200896441e-14,4.174250000892222e-44,2.192158138994791e-80,0.736
6.301594511795473e-37,2.9871335470507442e-55,1.99770071275632e-32,3.924975858555234e-46,1.0967830899562929e-72,0.0007993895977476626,1.6881170923073655e-41,1.0368653117637063e-13,1.374567018202319e-44,4.804654977085853e-81,0.738
2.296039823476001e-37,8.563895289746064e-56,7.79876010680483e-33,1.2582681538907151e-46,2.595266668422484e-73,0.0009703618830519509,5.766114121307143e-42,1.8363010367873434e-13,4.49752822568782e-45,1.0463454158303253e-81,0.74
8.312447087620187e-38,2.439543540339863e-56,3.0251102971536957e-33,4.0080205114461823e-47,6.101891337439656e-74,0.0011703869748585225,1.956971114120999e-42,3.231364345599406e-13,1.4621852257460576e-45,2.2641774128163086e-82,0.742
2.990190701410911e-38,6.905041841973609e-57,1.1659431676136956e-33,1.268548806848438e-47,1.425503107479775e-74,0.001402638471548235,6.599425223575857e-43,5.650000592279e-13,4.7233638399014435e-46,4.868198795538494e-83,0.744
1.0687826490779078e-38,1.9419791875508291e-57,4.465129563659722e-34,3.9893757391575734e-48,3.3089718111054446e-75,0.0016702540307774497,2.2113033543507223e-43,9.815932726238513e-13,1.5160758329792152e-46,1.0400365325475662e-83,0.746
3.795774624640368e-39,5.426794091982776e-58,1.699069970167347e-34,1.2465887942280037e-48,7.632013832527422e-76,0.001976240638867098,7.362258335064436e-44,1.6944750109935117e-12,4.835161278112844e-47,2.2077571015578285e-84,0.748
1.339466809909161e-39,1.5068243562612003e-58,6.424050975386643e-35,3.870454891903113e-49,1.749066795240483e-76,0.0023233660466210767,2.4355345534285723e-44,2.906426061291084e-12,1.532221386055176e-47,4.656679612680649e-85,0.75
4.696604727525299e-40,4.1572145166800385e-59,2.413388329212085e-35,1.1940467129179143e-49,3.9828576922783e-77,0.002714038263688207,8.005676811397165e-45,4.953405761724895e-12,4.8245031034936383e-48,9.759414584346015e-86,0.7520000000000002
1.6362760747711405e-40,1.1396270640592638e-59,9.008779421393142e-36,3.660169011100692e-50,9.01164997931147e-78,0.003150175934692993,2.6147027720195832e-45,8.388205202725892e-12,1.509399409677176e-48,2.0323265209271354e-86,0.754
5.664344579630846e-41,3.1041563612554765e-60,3.3413749623525596e-36,1.114811595787513e-50,2.0259790773836236e-78,0.0036330733653176074,8.48529833402555e-46,1.4114149156475998e-11,4.6921974246912966e-49,4.2051886048499565e-87,0.7560000000000002
1.9483333520891566e-41,8.40126994910775e-61,1.2314165610776298e-36,3.37382327830731e-51,4.525709740690891e-79,0.004163264869226108,2.736102862863868e-46,2.359722179194493e-11,1.449335377190256e-49,8.64569120257526e-88,0.758
6.658821609711831e-42,2.2592630817085126e-61,4.50926004539681e-37,1.0145272082196e-51,1.0045221602730166e-79,0.004740393904211578,8.766338575936257e-47,3.920013490874669e-11,4.448176637391339e-50,1.766184939445491e-88,0.7600000000000002
2.2612678644739138e-42,6.036833350893459e-62,1.6406883270117147e-37,3.0312767071635394e-52,2.215406454825493e-80,0.005363093091887728,2.790773400532559e-47,6.470454150101886e-11,1.356487111550079e-50,3.585046732780898e-89,0.762
7.630046010570837e-43,1.6027732450857435e-62,5.931539275390152e-38,8.999284492038904e-53,4.854766725889143e-81,0.006028881604460623,8.827778450037072e-48,1.0612128054795301e-10,4.1102651048615236e-51,7.230621415471443e-90,0.7640000000000002
2.558131220791967e-43,4.2281997552184424e-63,2.130734058903278e-38,2.654672161256238e-53,1.057071484859238e-81,0.006734086495531658,2.7745898339652517e-48,1.72938112640536e-10,1.2374980167614083e-51,1.4490339274809744e-90,0.766
8.521950252952852e-44,1.108305337536073e-63,7.605216834536215e-39,7.780980467414701e-54,2.286974782786803e-82,0.007473794301968606,8.664962180949499e-49,2.800267135107505e-10,3.702028045347138e-52,2.885383780282593e-91,0.7680000000000002
2.8208220290010813e-44,2.8865817949750275e-64,2.6972081862909774e-39,2.2660958215691204e-54,4.916311680271648e-83,0.00824183861968007,2.688778753315796e-49,4.505351993382984e-10,1.1004122406953298e-52,5.708877073864994e-92,0.77
9.277541245088052e-45,7.470141481946198e-65,9.50468772502643e-40,6.557566904149616e-55,1.0501188185490516e-83,0.009030828347917005,8.2901803610126385e-50,7.202421045808525e-10,3.2500619278234856e-53,1.1223281181326382e-92,0.7720000000000002
3.031870282949503e-45,1.9208537585274418e-65,3.32798800070129e-40,1.8855050752416145e-55,2.228735150894281e-84,0.009832219919275544,2.5397642512658993e-50,1.1440599973142443e-09,9.53780359560304e-54,2.1923556869870645e-93,0.774
9.844844348252132e-46,4.907725815709574e-66,1.1578336468028245e-40,5.3868290881128835e-56,4.7000173374320914e-85,0.010636435127166262,7.731136621980059e-51,1.805675104021437e-09,2.7811577890915096e-54,4.2552411841618843e-94,0.7760000000000002
3.1763445603483026e-46,1.2459103595684253e-66,4.0024977434727664e-41,1.5291820896042413e-56,9.848303434797614e-86,0.011433024196714653,2.3383730950620458e-51,2.8317240882620816e-09,8.057928301353143e-55,8.206525322032297e-95,0.778
1.0182792071593515e-46,3.142778820253782e-67,1.3747905580026385e-41,4.313260857593679e-57,2.050427105883082e-86,0.012210871610739213,7.027563494700918e-52,4.41248025976864e-09,2.3197526715915437e-55,1.572593187083659e-95,0.7800000000000002
3.2435952781823993e-47,7.877009221056709e-68,4.692048591897511e-42,1.2088509636089137e-57,4.2417804727005e-87,0.012958440011310194,2.098535238387253e-52,6.831799797832688e-09,6.6356043575717795e-56,2.99430050602191e-96,0.782
1.0266134708785913e-47,1.9616856061003607e-68,1.5911421363749386e-42,3.3663581037349745e-58,8.719126370373289e-88,0.01366404537481677,6.226561322233199e-53,1.0510127923145095e-08,1.885991795418505e-56,5.664952478961349e-97,0.7840000000000003
3.2285519061343314e-48,4.854203426041031e-69,5.3613723203026246e-43,9.314689458062268e-59,1.7808144648905593e-88,0.014316154735453,1.8356961128351827e-53,1.6065764193759125e-08,5.326226485316416e-57,1.064925013487599e-97,0.786
1.0088558177476683e-48,1.1935127280119735e-69,1.7949959548279935e-43,2.560925610410342e-59,3.613976176569564e-89,0.01490369613631192,5.37741831824336e-54,2.440143066072179e-08,1.494582785978278e-57,1.9891321237930848e-98,0.7880000000000003
3.1323547954588375e-49,2.915792755615491e-70,5.971335818271429e-44,6.995939761856558e-60,7.287403117743524e-90,0.015416369333741986,1.565191106629114e-54,3.6825589417791166e-08,4.167166348039591e-58,3.691731074838e-99,0.79
9.663474571532108e-50,7.077938190735294e-71,1.9737858577344722e-44,1.8989593788642887e-60,1.4600952590751723e-90,0.015844945162406934,4.526697112341192e-55,5.522104728767484e-08,1.1544688360574352e-58,6.807980192788774e-100,0.7920000000000003
2.962212320047613e-50,1.7071724528861164e-71,6.482597915882222e-45,5.121601729091037e-61,2.90676863790391e-91,0.01618154144891284,1.3008164374974038e-55,8.227731040842443e-08,3.17792838422322e-59,1.2474647654274815e-100,0.794
9.022348013572409e-51,4.091367945010304e-72,2.115527391770118e-45,1.3725129392893187e-61,5.749904208635963e-92,0.01641986396853565,3.7142498237150163e-56,1.218080664251335e-07,8.692136010158636e-60,2.271224415701307e-101,0.7960000000000003
2.730508175286407e-51,9.742719465374029e-73,6.859757069500095e-46,3.6546652748315974e-62,1.1301383509791927e-92,0.01655540216073325,1.0537721633725233e-56,1.7918123574407578e-07,2.3622694634764092e-60,4.108786197256874e-102,0.798
8.210845925950451e-52,2.3052199646759324e-73,2.210137707787394e-46,9.669394546547342e-63,2.2071073990939296e-93,0.01658557110309553,2.970590910707893e-57,2.6189639528909635e-07,6.37900399182858e-61,7.385650484063301e-103,0.7999999999999998
2.4533123198222755e-52,5.419572896928689e-74,7.075391050231128e-47,2.541976149194833e-63,4.282882524913946e-94,0.016509793500925327,8.320692817900669e-58,3.803531607985609e-07,1.7115785186824987e-61,1.3191240922106438e-103,0.802
7.2834692664312215e-53,1.2660132984053137e-74,2.2506194973090945e-47,6.639940330490896e-64,8.257901364058361e-95,0.01632951805936529,2.3157765166294252e-58,5.488643885277146e-07,4.563113757531526e-62,2.3410151557106493e-104,0.8039999999999998
2.1485440373786796e-53,2.938542581668006e-75,7.113350708361579e-48,1.723365510465449e-64,1.5820639880696176e-95,0.016048173421250804,6.404044151886126e-59,7.869798145470824e-07,1.2087772555520695e-62,4.128045262055235e-105,0.806
6.297537212770887e-54,6.777136367058261e-76,2.233916216564331e-48,4.44437947334883e-65,3.0116133637057382e-96,0.015671059716728206,1.7596751645684993e-59,1.1211988609850034e-06,3.1816454277579167e-63,7.232797531647589e-106,0.8079999999999998
1.834077743200097e-54,1.553034043658098e-76,6.97075880083924e-49,1.13884700585681e-65,5.696330712035522e-97,0.015205182516932092,4.8043120400295323e-60,1.5871655117706623e-06,8.321043520394232e-64,1.259185687326215e-106,0.81
5.307441967286029e-55,3.536195300797242e-77,2.1612934932386646e-49,2.899613752340008e-66,1.0705623752243811e-97,0.014659036458582273,1.3033180947004226e-60,2.2324528913696127e-06,2.162341698432909e-64,2.1781854021095228e-107,0.8119999999999998
1.5260658820763653e-55,8.000405962245902e-78,6.658370409247001e-50,7.33559646776386e-67,1.9991691932276077e-98,0.014042347872924993,3.513097135164078e-61,3.1200596997518205e-06,5.583305201854287e-65,3.74387623125133e-108,0.8140000000000001
4.359953196336523e-56,1.798491221340241e-78,2.03818064189804e-50,1.8439588704807694e-67,3.709436252246492e-99,0.013365787302651727,9.409150309692992e-62,4.332753881041943e-06,1.43244820965037e-65,6.39395653529984e-109,0.8159999999999998
1.2376871632565315e-56,4.0172155503105877e-79,6.199232271013869e-51,4.6056140611120095e-68,6.838912585644687e-100,0.01264066375072524,2.503981812643323e-62,5.978409388350071e-06,3.6516320043383027e-66,1.0850241766483316e-109,0.8180000000000001
3.4910853087720347e-57,8.915844046397247e-80,1.8734998394335324e-51,1.1429951041559831e-68,1.252815061359141e-100,0.011878612840866568,6.621135095185214e-63,8.196487820379983e-06,9.24944332978245e-67,1.829492662434291e-110,0.8199999999999998
9.784317826151404e-58,1.966166566080347e-80,5.625873038924569e-52,2.8185238445646765e-69,2.2803822129010125e-101,0.011091290786244814,1.7396194052318542e-63,1.1165815817900523e-05,2.3279020474913276e-67,3.065091419812337e-111,0.8220000000000001
2.7247154664317687e-58,4.308227868013196e-81,1.6785980305528082e-52,6.905888652721282e-70,4.124288935506793e-102,0.010290085204286722,4.541471082569585e-64,1.5113798821422532e-05,5.821492255537173e-68,5.1024373304011935e-112,0.8239999999999998
7.53932174863081e-59,9.37988556141542e-82,4.976499980711115e-53,1.6812718652308223e-70,7.411588080172247e-103,0.00948585245848335,1.1780382128566996e-64,2.0327189206793784e-05,1.446520061291586e-68,8.439824112189886e-113,0.8260000000000001
2.072831089098816e-59,2.0291629747918418e-82,1.465958984538379e-53,4.067024929763721e-71,1.323409390569552e-103,0.008688689456223617,3.0362862895277615e-65,2.7164488857299164e-05,3.571372198245291e-69,1.387108923848928e-113,0.8279999999999998
5.662602353334181e-60,4.36171047423807e-83,4.2908185318567044e-54,9.775438299813411e-72,2.3479989066688718e-104,0.007907745806569123,7.775826722188408e-66,3.607000983291401e-05,8.761254199911162e-70,2.2652136629667744e-114,0.8300000000000001
1.5370526066860804e-60,9.31573775589911e-84,1.2478977196180122e-54,2.334619768402463e-72,4.139256157032903e-105,0.007151080073830046,1.9786589556980876e-66,4.758953915529365e-05,2.1355904209520205e-70,3.6756081020935546e-115,0.8319999999999999
4.1455476726709494e-61,1.976961400139486e-84,3.606104848924323e-55,5.5400871120076874e-73,7.2504914633783565e-106,0.006425561681402637,5.002830989107815e-67,6.238745262064513e-05,5.172376888682534e-71,5.926122616003805e-116,0.8340000000000001
1.1109528082256349e-61,4.1686903858415757e-85,1.0354239921188892e-55,1.3062838089939063e-73,1.261924322357888e-106,0.005736817945999186,1.2568435852761464e-67,8.126499672681522e-05,1.2447521244222263e-71,9.49365523049705e-117,0.8359999999999999
2.9582156051131924e-62,8.734169319759306e-86,2.9540552473887495e-56,3.060405752187442e-74,2.182327344879419e-107,0.005089223858914039,3.137380188547722e-68,0.00010517930739561325,2.9764329599803146e-72,1.5111850671264438e-117,0.8380000000000001
7.826805682739932e-63,1.818293927553333e-86,8.374126518354545e-57,7.124280174971339e-75,3.74996479504171e-108,0.004485930660162124,7.781683840410094e-69,0.00013526256116794044,7.071798040193012e-73,2.390139288334328e-118,0.8399999999999999
2.0575945215736165e-63,3.761205696192703e-87,2.3587447039419347e-57,1.6478720469041712e-75,6.402582660488796e-109,0.003928928029539002,1.9177877028368592e-69,0.00017284046320646763,1.669491103050699e-73,3.7562121507519044e-119,0.8420000000000001
5.374716401240281e-64,7.730553628328031e-88,6.601503736027273e-58,3.7872720116519976e-76,1.0861852480823197e-109,0.003419133875657431,4.6962152271264255e-70,0.0002194490736633565,3.916146083693371e-74,5.865409611661451e-120,0.8439999999999999
1.3949923544870198e-64,1.578754584718295e-88,1.8357998247437266e-58,8.648683917732633e-77,1.8309365897262082e-110,0.002956505243670315,1.1426572263539757e-70,0.0002768487695708578,9.127549021629488e-75,9.100555372950012e-121,0.8460000000000001
3.5975647281007063e-65,3.2036065102431105e-89,5.072572816660064e-59,1.9624295171159852e-77,3.0666442652447935e-111,0.002540163765352619,2.7625138496318944e-71,0.00034703394618640967,2.1138296224027832e-75,1.403003483333985e-121,0.8479999999999999
9.218620165296211e-66,6.4592817059381225e-90,1.3926813869486532e-59,4.42444320972815e-78,5.103571279143761e-112,0.0021685293027541084,6.636108418752726e-72,0.0004322368953054073,4.8641426226215117e-76,2.1491706015104975e-122,0.8500000000000001
2.3471656508858358e-66,1.2940462515903894e-90,3.7992315922756723e-60,9.911598423010011e-79,8.439284988205525e-113,0.0018394559356163026,1.5839555752298467e-72,0.0005349241764693513,1.112149412247149e-76,3.271178995612153e-123,0.8519999999999999
5.938025743740353e-67,2.575940859053784e-91,1.0298175289564765e-60,2.2062223815351264e-79,1.386621086726037e-113,0.001550365150799868,3.75658341070572e-73,0.0006577837399050993,2.5266232497008756e-77,4.947194547243993e-124,0.8540000000000001
1.492660109081294e-67,5.094980098247941e-92,2.77360944209969e-61,4.879500755281192e-80,2.2637612558022618e-114,0.0012983719428464227,8.85245221286357e-74,0.0008037010876050674,5.703459407571092e-78,7.434211615610859e-125,0.8559999999999999
3.728209359212026e-68,1.0013124390433438e-92,7.422510996203185e-62,1.0723140796024403e-80,3.6721813096791253e-115,0.0010804004631055617,2.0727869278609697e-74,0.000975722890455646,1.27925386291044e-78,1.1100232772306766e-125,0.8580000000000001
9.252523002591945e-69,1.9553173146867445e-93,1.9736807601058665e-62,2.341472936744714e-81,5.918862835239961e-116,0.0008932868002223884,4.822433487697671e-75,0.001177006731337105,2.8509896093932725e-79,1.646836474842618e-126,0.8599999999999999
2.2816055777753442e-69,3.7938957767927507e-94,5.214629782607064e-63,5.0801529964022743e-82,9.479230814297689e-117,0.0007338673849181666,1.1148035605579001e-75,0.0014107560286842206,6.313279943559574e-80,2.4276723997737866e-127,0.8620000000000001
5.5903819569616387e-70,7.314321763954002e-95,1.368959403219722e-63,1.0951786192784277e-82,1.5084418735490675e-117,0.0005990523448793864,2.5606543733280323e-76,0.0016801397175615575,1.38910468263395e-80,3.555911015016902e-128,0.8639999999999999
1.3610149905736494e-70,1.4011455187039352e-95,3.5709039856349476e-64,2.3459223707644284e-83,2.3850896964039744e-118,0.0004858838604251646,5.844186873128276e-77,0.0019881969228745366,3.0369344541833394e-81,5.1752683775302765e-129,0.8660000000000001
3.2923413082601057e-71,2.666938114481726e-96,9.255210317127072e-65,4.993014555484136e-84,3.747153674376959e-119,0.0003915801690884179,1.3253108122257584e-77,0.0023377276388278152,6.597150282537498e-82,7.484039045426976e-130,0.8679999999999999
7.913476348735012e-72,5.043861462024547e-97,2.3834987398006777e-65,1.0559237125248027e-84,5.8495026254196574e-120,0.0003135663286249225,2.986289470799743e-78,0.0027311713059360193,1.423960201810094e-82,1.0753760950342175e-130,0.8700000000000001
1.8899498561942827e-72,9.478374761474032e-98,6.099076439851706e-66,2.218823560669471e-85,9.073127641401072e-121,0.00024949317394293015,6.686003202435073e-79,0.003170476115981888,3.0539353616893608e-83,1.5353445989074677e-131,0.8719999999999999
4.4849103889393016e-73,1.769803778782547e-98,1.5507212617946374e-66,4.632692881247914e-86,1.398349534041362e-121,0.0001972461023313374,1.4873794362162515e-79,0.0036569628294536027,6.507922093805284e-84,2.17807332282202e-132,0.8740000000000001
1.0574936632100036e-73,3.283498901460412e-99,3.917634557115849e-67,9.61091567397214e-87,2.1413867012291623e-122,0.00015494540717479334,3.2877401154590254e-80,0.004191187802712315,1.3779877770200739e-84,3.0701546899657175e-133,0.8759999999999999
2.4775492284092474e-74,6.052978731435806e-100,9.834099941859976e-68,1.981146259129158e-87,3.258330209467823e-123,0.00012093987082081533,7.220939460690587e-81,0.004772810729995075,2.899138081308399e-85,4.300006791125186e-134,0.8780000000000001
5.767496330087589e-75,1.1087201380460315e-100,2.452820846850032e-68,4.05778307159289e-88,4.926241745554541e-124,9.379524205206576e-05,1.5758339127086587e-81,0.0054004732414144555,6.060562735921023e-86,5.98410404226306e-135,0.8799999999999999
1.334052362935714e-75,2.0178795501077387e-101,6.078795803788499e-69,8.258128351657972e-89,7.400430319160166e-125,7.227908264437462e-05,3.4170213812665004e-82,0.006071694896509247,1.258860240421051e-86,8.274661382658052e-136,0.8820000000000001
3.0660479415324184e-76,3.649127666331601e-102,1.4968896883584562e-69,1.6699172329678565e-89,1.1046351353294026e-125,5.5343289684832215e-05,7.362163624976676e-83,0.0067827932138217195,2.5981402938611693e-87,1.136900390492744e-136,0.8839999999999999
7.001732611599834e-77,6.55697294153613e-103,3.662541494083687e-70,3.3552800895358983e-90,1.6383298888793312e-126,4.2105402639375465e-05,1.5760999306845931e-83,0.007528834132156629,5.328048811510011e-88,1.5520856413128349e-137,0.8860000000000001
1.5887392209906548e-77,1.1706801126006e-103,8.904218856059844e-71,6.698585858352282e-91,2.4143736114795394e-127,3.182960096579918e-05,3.3526062455483605e-84,0.008303618676975731,1.0856611741893818e-88,2.1053776937515828e-138,0.8879999999999999
3.5819558442816206e-78,2.0767948834787974e-104,2.150946525479545e-71,1.3287950209156843e-91,3.5353157991210244e-128,2.3908100831021665e-05,7.086011695853604e-85,0.00909971059551055,2.198067039050697e-89,2.8376930365511457e-139,0.8900000000000001
8.024322116516893e-79,3.6607450599748836e-105,5.162783536693174e-72,2.61910778396897e-92,5.1436637088278607e-129,1.7843476728131924e-05,1.4881328210650343e-85,0.009908508341020453,4.421891441733443e-90,3.800334840362016e-140,0.8919999999999999
1.786146165208631e-79,6.411592026252535e-106,1.231285413861841e-72,5.129431869456193e-93,7.435968327503736e-130,1.323227122388319e-05,3.1052891150413386e-86,0.010720363071301328,8.83884939779082e-91,5.057074529311199e-141,0.8940000000000001
3.950446205949487e-80,1.1157908369034499e-106,2.917790247076738e-73,9.98172672010934e-94,1.0681275207993882e-130,9.75011694463938e-06,6.438473344302522e-87,0.011524742346746905,1.7555124236226963e-91,6.68648505552638e-142,0.8959999999999999
8.681521085641391e-81,1.929390857839406e-107,6.870208496167092e-74,1.93002351631063e-94,1.524506517963432e-131,7.138480387914507e-06,1.3264298246675664e-87,0.0123104370612645,3.4644364217971065e-92,8.784507674746463e-143,0.8980000000000001
1.8956842935797004e-81,3.3149589701668915e-108,1.6073345548230128e-74,3.70800269499476e-95,2.1620018956380926e-132,5.193046745670179e-06,2.7152271656117404e-88,0.01306580692755273,6.793315728186434e-93,1.146721592629155e-143,0.8999999999999999
4.1129811066940186e-82,5.659220476205122e-109,3.736484292242054e-75,7.0784471995805315e-96,3.046515958027849e-133,3.7536969591047393e-06,5.52266343549558e-89,0.013779057693048356,1.3235840302529615e-93,1.487371860077821e-144,0.9020000000000001
8.866820824725935e-83,9.599654121563797e-110,8.6305913900329e-76,1.3426303741051668e-96,4.2655147109089305e-134,2.6959802132460574e-06,1.1161215650092314e-89,0.01443854131645501,2.5623694802072465e-94,1.9169117936047173e-145,0.9039999999999999
1.899326667350161e-83,1.6179871666172637e-110,1.9807901414864043e-76,2.530436563665958e-97,5.934170611133593e-135,1.9239541037099603e-06,2.241273916952271e-90,0.015033068716312695,4.9289283225080494e-95,2.4547410645168316e-146,0.9060000000000001
4.042517555908692e-84,2.70966171346017e-111,4.517070733426752e-77,4.7386535288615025e-98,8.202933827305909e-136,1.3642476996990088e-06,4.4719700876668727e-91,0.01555222352891289,9.420712876464176e-96,3.123418857158862e-147,0.9079999999999999
8.549184282402594e-85,4.508951798270658e-112,1.0235188185407196e-77,8.817286915630537e-99,1.1266758389966944e-136,9.611966931793833e-07,8.865910813744613e-92,0.015986664677601774,1.789103840366263e-96,3.948896414136244e-148,0.9100000000000001
1.7964616807067527e-85,7.455154112844947e-113,2.304386318829608e-78,1.6301797923907551e-99,1.537621155080856e-137,6.729020032084214e-07,1.7464990019574168e-92,0.01632840552378526,3.3760420210702864e-97,4.960691515972361e-149,0.9119999999999999
3.750867756359173e-86,1.2247802480703296e-113,5.1550782219660716e-79,2.994722275438919e-100,2.0850683650779894e-138,4.6807116708769166e-07,3.4184862758767236e-93,0.01657105797047133,6.329955465494828e-98,6.191981614314103e-150,0.9140000000000001
7.7815491075080715e-87,1.9993104572294527e-114,1.1458710473468885e-79,5.466358567195673e-101,2.80938875753673e-139,3.2351354861194316e-07,6.648441548484114e-94,0.016710031110986023,1.1792719831906625e-98,7.67959019555498e-151,0.9159999999999999
1.60406102942009e-87,3.24281980302919e-115,2.5307937211244727e-80,9.914257493371012e-102,3.7611786881637404e-140,2.221741731529077e-07,1.2847729504606966e-94,0.01674267580733281,2.1829702767374185e-99,9.463839698626706e-152,0.9180000000000001
3.2854603349500223e-88,5.226198617582787e-116,5.5539026830572045e-81,1.786663592895572e-102,5.003301527256833e-141,1.5160558025952814e-07,2.4669107031966636e-95,0.01666836885527793,4.015153742507832e-100,1.1588244257742806e-152,0.9199999999999999
6.686395850076505e-89,8.368922002475978e-117,1.2110450484419279e-81,3.1992331903282293e-103,6.61317428981916e-142,1.0279152677397356e-07,4.70653171373338e-96,0.016488533024828143,7.337988917963371e-101,1.4099016991878098e-153,0.9220000000000002
1.3520988875192983e-89,1.3315995667482184e-117,2.62387321569569e-82,5.692060676415228e-104,8.685280334375575e-143,6.925002934778356e-08,8.922140642612307e-97,0.01620659210884985,1.3325160202953383e-101,1.7044369791517304e-154,0.9239999999999999
2.7167228901694763e-90,2.1052238689302103e-118,5.6486661757365396e-83,1.0062679963601169e-104,1.1333871675827193e-143,4.6355697713769215e-08,1.6805740593660455e-97,0.015827863008046412,2.4042982588778023e-102,2.0473588771559382e-155,0.9260000000000002
5.423788473748316e-91,3.3070704057049674e-119,1.208285289791651e-83,1.7675768922229247e-105,1.4695802893465826e-144,3.083236210613012e-08,3.1453339437312646e-98,0.015359389662736223,4.3104713226462925e-103,2.4435875890341453e-156,0.9279999999999999
1.0759216856277579e-91,5.1618943532053803e-120,2.5681097646233713e-84,3.08505908113333e-106,1.8933413539161293e-145,2.0376565687016914e-08,5.849198813056747e-99,0.014809726154169906,7.678593794711902e-104,2.8978956678296625e-157,0.9300000000000002
