P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,x
0.07308084790448069,0.10628721267503094,0.08992439696121665,0.05634952706347434,0.7040011392698334,0.19206410440402422,0.05031534891306804,0.33305705209720116,0.05112970327644668,0.02398982780083656,-0.5499999999999999
0.07399472437393716,0.10886141640542779,0.0926205806476229,0.05675599494939171,0.7141226285971733,0.19574639543413194,0.052890988559951585,0.34160275406038426,0.0530185302297793,0.026483747618912486,-0.5479999999999999
0.07510769336906715,0.11195746566401586,0.0951823995899284,0.05730879895681485,0.7242671471684496,0.19951028019373004,0.05573476478287472,0.35041003543802174,0.05509494961084207,0.029077276800057335,-0.546
0.07641940737736415,0.11556235697401622,0.09759817732758093,0.057992072089238664,0.7344157758388254,0.20332031551962318,0.058838260434235186,0.3595005605305309,0.057365689555403325,0.03175189455424077,-0.544
0.07791957031719937,0.11965090748125591,0.09985760996538791,0.05879147385870506,0.7445496911278902,0.207143199512274,0.06218888388008554,0.3688970320531261,0.059837388934485855,0.03448632607597556,-0.542
0.07958804081450525,0.12418597997956785,0.10195215288568907,0.059694635645442536,0.7546526784039489,0.21094896299897786,0.06577009424718117,0.37862230050392753,0.06251660384510224,0.03725678162270921,-0.54
0.08139532456522186,0.12911904768873872,0.10387541363732335,0.06069148030565161,0.7647135457590075,0.2147119979547011,0.06956164813950617,0.38869831823810674,0.06540972192146395,0.04003727198981994,-0.538
0.08330344341537005,0.13439109866794377,0.10562352615645439,0.061774414442504366,0.7747282951480253,0.21841187615796434,0.07353985475649401,0.39914496176999903,0.06852278430538732,0.042799994364227746,-0.536
0.08526715301727782,0.13993386752574152,0.1071954801049788,0.06293839717447015,0.784701913814354,0.222033920151264,0.07767783046162625,0.4099787572127047,0.07186122199661407,0.045515780028089925,-0.534
0.08723546619220374,0.14567136955095975,0.1085933795238237,0.06418089395333412,0.7946496627868093,0.225569499405832,0.08194574876079119,0.4212115549331905,0.07542951965011678,0.04815459322064372,-0.532
0.08915342611597672,0.15152170011820057,0.10982260723654341,0.06550172781108383,0.8045977600346033,0.2290160369760567,0.08631108695229481,0.43284920964330376,0.07923082525593933,0.050686068743321544,-0.53
0.09096406274249286,0.15739905081716177,0.11089187541156362,0.06690284323828379,0.8145833830466088,0.23237672529305076,0.09073887595568214,0.4448903304234294,0.08326652816891414,0.05308007467343335,-0.528
0.09261045798492135,0.16321588380033691,0.11181314817590896,0.06838799968714052,0.8246539481274038,0.23565996344823273,0.09519196454864964,0.4573251707711928,0.0875358304024261,0.055307285864031226,-0.526
0.09403784045315836,0.168885197871501,0.11260142883130433,0.06996241249897306,0.8348656601894976,0.23887854168285247,0.09963131299025499,0.47013473095895497,0.09203533684217474,0.05733975374779159,-0.524
0.09519562921695895,0.1743228142966864,0.11327441162876994,0.07163235899375174,0.8452813655800896,0.24204861115684556,0.10401633338371684,0.483290143199473,0.09675868908754738,0.059151458296638086,-0.522
0.0960393481840977,0.17944960754781847,0.11385200572895805,0.07340476669337828,0.8559677795894399,0.24518848778637017,0.10830529481415166,0.49675240399849124,0.1016962651349013,0.06071882875811093,-0.52
0.09653233814198259,0.18419360639267252,0.11435574641345136,0.07528679937249809,0.8669921976806676,0.2483173474500736,0.11245581007614736,0.510472507512909,0.1068349633382611,0.06202122091961218,-0.518
0.09664720203673839,0.18849189398470154,0.11480811533804136,0.07728545503699606,0.8784188330558451,0.25145387570707534,0.11642541760538035,0.524392018918249,0.11215808436694924,0.06304134006041796,-0.516
0.0963669302339041,0.1922922417959051,0.11523179720836117,0.07940718819888429,0.8903049509136245,0.25461493800821194,0.12017226711544328,0.5384441082066239,0.11764531963061664,0.0637656003573608,-0.514
0.09568566577052087,0.19555442114571428,0.11564890437060528,0.0816575670880537,0.9026969898496723,0.25781433602656834,0.12365591063336749,0.5525550432647933,0.12327284928270492,0.06418441324001087,-0.512
0.09460908432374775,0.19825114734995114,0.11608020320940554,0.08404097480738809,0.9156268718255082,0.2610617121530218,0.12683819248603945,0.5666461175626791,0.129013547846559,0.06429239898498397,-0.51
0.09315437908007225,0.20036862467828873,0.11654437681131087,0.08656036193321014,0.9291087029427711,0.2643616575318471,0.1296842228020147,0.5806359635655869,0.1348372910819595,0.06408851765254252,-0.508
0.09134985616549107,0.2019066748149629,0.1170573570836121,0.0892170566691534,0.9431360573997208,0.26771306954644253,0.1321634098451486,0.5944431794564686,0.1407113541865923,0.06357611727357487,-0.506
0.08923416108571071,0.20287844676007702,0.11763175652298172,0.09201063731487173,0.9576800165515443,0.27110879285236433,0.13425051763697235,0.6079891753576432,0.14660088896388165,0.06276289897599209,-0.504
0.08685517008221695,0.2033097214579444,0.11827642531094153,0.09493887041901497,0.9726881046396265,0.2745355644712046,0.13592670752352937,0.6212011273705279,0.1524694662265764,0.061660800489449906,-0.502
0.08426859188611621,0.20323783927054945,0.1189961536535472,0.09799771644685672,0.9880842237898747,0.2779742687838278,0.13718051624405764,0.6340149146634562,0.15827966937062604,0.060285801181174,-0.5
0.08153633462100382,0.20271029213772,0.11979153261323741,0.1011814030175228,1.003769645149108,0.28140049324289174,0.1380087192368829,0.646377907554812,0.16399372557040942,0.058657653444615994,-0.498
0.07872469928390423,0.20178303434767578,0.12065897946230768,0.10448256369744406,1.0196250628260162,0.2847853610380458,0.13841702683127213,0.6582514737742916,0.16957416215942592,0.05679954686838518,-0.496
0.07590246518372593,0.2005185758259233,0.12159092618654707,0.10789243796871525,1.03551366525659,0.28809660355335737,0.13842056293072608,0.6696130761792248,0.17498447716703466,0.054737713124061116,-0.494
0.07313893395018356,0.19898392937251108,0.12257616253737161,0.11140112537710181,1.0512851275249695,0.2912998239568162,0.13804408092206905,0.6804578480904176,0.1801898143658189,0.05250098088263645,-0.492
0.07050199738700093,0.19724848807440423,0.12360031829561623,0.11499788412160994,1.0667803808516005,0.29435989425632564,0.13732187977881832,0.6907995516124208,0.18515763425373152,0.050120291242527135,-0.49
0.06805629078853641,0.1953819110350145,0.1246464634547021,0.11867146165087678,1.0818369745589644,0.2972424221074365,0.1362973943999052,0.7006708489449225,0.18985837291651567,0.04762818506139197,-0.488
0.06586148771163895,0.19345209454795564,0.12569580009352646,0.12241044240057875,1.0962948136578095,0.2999152208587488,0.13502244767824287,0.7101228455621613,0.1942660805414646,0.04505827416229614,-0.486
0.0639707849928679,0.1915233019532333,0.12672841597879161,0.126203595883666,1.1100020336046243,0.30234971687814866,0.13355616700098522,0.7192238957552867,0.1983590304415392,0.04244470857209179,-0.484
0.06242961844788439,0.18965451880676837,0.12772406755066215,0.1300402071726908,1.1228207640089867,0.3045222320282013,0.1319635840812759,0.7280576937469248,0.20212028787119363,0.039821651702373,-0.482
0.06127464060321844,0.1878980909153618,0.12866295899212823,0.13391037160234476,1.1346325356896811,0.30641508597460154,0.13031395335219415,0.73672070567828,0.20553822585443252,0.03722277468135199,-0.48
0.060532982380471945,0.18629869156763204,0.12952648459879013,0.13780523642551795,1.1453431003525265,0.3080174723693165,0.12867883971402574,0.7453190275617033,0.2086069729789491,0.03468077989950117,-0.478
0.06022181122247188,0.1848926513265367,0.13029790363926494,0.1417171742533639,1.1548864584517433,0.30932607426216996,0.1271300403188244,0.7539647802570478,0.21132677598413402,0.03222696228803219,-0.476
0.06034818900554187,0.18370766949914313,0.13096292026348605,0.1456398763790126,1.1632279270169688,0.3103453966744243,0.12573741646306746,0.7627721733801257,0.21370425836687362,0.029890814986759957,-0.474
0.06090922444640812,0.18276291136842018,0.13151014566107797,0.14956835840285285,1.170366123344604,0.3110878073782679,0.12456671981009554,0.7718533848099239,0.21575255552503936,0.027699683986706056,-0.472
0.06189250675252753,0.18206947999616982,0.13193142542578426,0.15349887572160786,1.176333790009827,0.3115732898302028,0.12367750150143751,0.7813144105119392,0.21749130748794823,0.025678474186159275,-0.47
0.06327680009689407,0.18163123643930923,0.13222202172247438,0.15742875210326998,1.1811974389313527,0.311828924219139,0.1231211928512766,0.7912510405048789,0.2189464922972637,0.023849407222663616,-0.46799999999999997
0.0650329721999466,0.1814459281187802,0.13238064710748554,0.16135613036941648,1.1850558443919494,0.3118881231231282,0.12293944207733083,0.8017451111098102,0.2201500867383784,0.02223182958326448,-0.46599999999999997
0.06712512492326614,0.1815065723816809,0.13240935440237053,0.16527965973365308,1.1880374642281022,0.3117896568685926,0.12316278296052212,0.8128611716250139,0.2211395463823531,0.020842067983258095,-0.46399999999999997
0.06951189035936936,0.18180303151079072,0.13231329451066282,0.16919813918583707,1.1902969123318914,0.3115765100576948,0.12380969873437664,0.8246436860509144,0.2219571036354183,0.0196933279445947,-0.46199999999999997
0.07214785247141693,0.18232370701892797,0.13210036111944262,0.173110140085415,1.19201064200407,0.31129461475013315,0.12488612839664451,0.8371148684636088,0.2226488904142801,0.018795630965561173,-0.45999999999999996
0.07498505192939885,0.18305727540717268,0.1317807474594183,0.17701363351912613,1.1933720268998433,0.31099150749867366,0.1263854437267962,0.8502732252717222,0.22326390074721586,0.0181557856733798,-0.45799999999999996
0.07797453044100874,0.18399438496743417,0.1313664453414298,0.18090564876816898,1.1945860432280029,0.31071495703802265,0.1282889044714638,0.8640928501387712,0.22385281751477182,0.017777388860181754,-0.45599999999999996
0.08106787062087091,0.1851292338686132,0.13087072021424173,0.18478198831187642,1.1958637630247644,0.31051160722928484,0.13056657744217243,0.8785234890649525,0.22446673609398526,0.017660853239713583,-0.45399999999999996
0.08421868830842288,0.18646095375977276,0.1303075977295385,0.188637022187717,1.197416863876843,0.31042567626507983,0.13317868375117,0.8934913651938919,0.22515582523737662,0.01780346000202202,-0.45199999999999996
0.08738403624302576,0.18799473039993347,0.12969139706852606,0.19246358037421782,1.199452346156094,0.31049774857967855,0.13607731820950864,0.9089007264262727,0.22596797150856665,0.01819943562710226,-0.44999999999999996
0.09052568111798552,0.1897426031894633,0.1290363439936048,0.19625295642068843,1.2021676259224496,0.3107636908147429,0.13920846710687898,0.9246360548214603,0.2269474574896831,0.01884005376709437,-0.44799999999999995
0.09361122020937188,0.19172389859752673,0.1283562922635005,0.19999502916542042,1.2057461418632753,0.3112537179477875,0.14251423616700853,0.9405648558173437,0.22813372536892673,0.01971376413811164,-0.44599999999999995
0.09661500891279072,0.1939652678801322,0.1276645758345455,0.20367850247826227,1.2103535799938818,0.3119916306008018,0.1459351902514538,0.956540928084817,0.22956027616148578,0.020806351110309127,-0.44399999999999995
0.09951887647572319,0.1965003165629322,0.12697400642462192,0.20729125598401088,1.2161347825737836,0.31299423981079316,0.1494127009858215,0.9724080017632706,0.231253750645856,0.022101124914115613,-0.44199999999999995
0.1023126137919822,0.1993688312119781,0.12629702190765377,0.2108207931202073,1.2232113700739697,0.3142709912502344,0.15289119827239378,0.9880036241321659,0.23323323123652379,0.02357914800534967,-0.43999999999999995
0.10499422409492923,0.20261562724154275,0.12564598109494876,0.21425476707467866,1.2316800692678997,0.31582379701188645,0.1563202267173876,1.0031631675373536,0.23550979478059822,0.025219498125275797,-0.43799999999999994
0.10756993448444678,0.20628905906935793,0.12503359027393762,0.21758156049189592,1.2416117086111125,0.31764707950484306,0.15965621812964953,1.0177238345399235,0.23808633515356156,0.026999567992209213,-0.43599999999999994
0.11005397317194292,0.2104392499755633,0.12447343698551029,0.22079089160673626,1.2530508157077431,0.3197280285661626,0.16286390593773176,1.031528539591111,0.24095766217540684,0.028895399473529773,-0.43399999999999994
0.11246812385412162,0.21511611273686693,0.12398059751025281,0.2238744178344695,1.2660157321149463,0.32204706936209826,0.16591732584973143,1.0444295547428915,0.2441108705127305,0.03088204767496844,-0.43199999999999994
0.1148410744787745,0.22036724275798858,0.12357227696272653,0.22682630788511646,1.2804991488206872,0.32457853482740506,0.1688003683387706,1.056291818558037,0.24752595966463406,0.03293396785896896,-0.42999999999999994
0.11720758263438541,0.22623577240154702,0.12326843527067977,0.22964375514061994,1.2964689617499947,0.32729153210491024,0.1715068713944712,1.0669958219721705,0.2511766746335389,0.035025415706373256,-0.42799999999999994
0.11960748372660328,0.23275827808752786,0.12309234906990328,0.23232740819688352,1.3138693504024381,0.33015098760952666,0.17404026514930276,1.0764400017849995,0.2550315271749283,0.03713084941392203,-0.42599999999999993
0.12208457091356587,0.23996283026039622,0.12307105899449837,0.2348816989052975,1.3326219934999517,0.3331188499570042,0.17641280215373348,1.084542591059464,0.2590549502026274,0.039225320706441025,-0.42399999999999993
0.12468537744759023,0.24786727050052976,0.1232356541761223,0.23731505365554048,1.3526273521949554,0.33615542418405264,0.17864442697841215,1.0912428952721243,0.26320853343478307,0.04128484122997606,-0.42199999999999993
0.1274578926750285,0.25647779012224375,0.12362135102829452,0.239639979678997,1.373765972450446,0.3392208046682057,0.18076135534671614,1.0965019828562566,0.2674522869384692,0.04328671111293644,-0.41999999999999993
0.13045024260718727,0.26578787102646123,0.12426733147193691,0.24187302444674563,1.3958997818931607,0.34227636825506036,0.1827944452417317,1.1003027980763815,0.27174588089008744,0.04520979779203227,-0.4179999999999999
0.13370936487325497,0.2757776330546971,0.12521631638718936,0.24403461240725544,1.4188733808365823,0.34528628371156495,0.18477744975627777,1.1026497222767715,0.2760498144185558,0.047034755467230044,-0.41600000000000004
0.13727970621461588,0.28641361350071565,0.12651386283231458,0.2461487689893913,1.4425153503170958,0.3482189891805552,0.18674524354656888,1.1035676258269507,0.2803264734404131,0.04874417865507163,-0.41400000000000003
0.14120196870299756,0.2976489847922626,0.12820738789084324,0.24824274665202428,1.4666396200253797,0.35104858624791624,0.18873211162825201,1.1031004670149578,0.28454104636109173,0.050322687049955864,-0.41200000000000003
0.1455119287738003,0.30942419675012056,0.1303449372101575,0.2503465715091783,1.491046954290284,0.35375609794332197,0.1907701812672988,1.1013095053099113,0.2886622767095707,0.05175694300780698,-0.41000000000000003
